Radius,X_Position,Y_Position,Area,Surface2d,Volume,image_path,mask_path,shape
45,215,265,2025,180,91125,../images_assorted/image_933.png,../masks_assorted/mask_933.png,square
116,370,314,13456,464,1560896,../images_assorted/image_934.png,../masks_assorted/mask_934.png,square
20,404,238,400,80,8000,../images_assorted/image_935.png,../masks_assorted/mask_935.png,square
23,423,325,264,79,12167,../images_assorted/image_936.png,../masks_assorted/mask_936.png,triange
57,173,261,3249,228,185193,../images_assorted/image_937.png,../masks_assorted/mask_937.png,square
71,242,142,15829,223,1498454,../images_assorted/image_938.png,../masks_assorted/mask_938.png,circle
54,427,196,1458,184,157464,../images_assorted/image_939.png,../masks_assorted/mask_939.png,triange
74,156,310,2738,253,405224,../images_assorted/image_940.png,../masks_assorted/mask_940.png,triange
68,329,215,14519,214,1316422,../images_assorted/image_941.png,../masks_assorted/mask_941.png,circle
22,260,65,484,88,10648,../images_assorted/image_942.png,../masks_assorted/mask_942.png,square
41,360,216,1681,164,68921,../images_assorted/image_943.png,../masks_assorted/mask_943.png,square
21,184,301,441,84,9261,../images_assorted/image_944.png,../masks_assorted/mask_944.png,square
60,170,286,3600,240,216000,../images_assorted/image_945.png,../masks_assorted/mask_945.png,square
73,178,232,5329,292,389017,../images_assorted/image_946.png,../masks_assorted/mask_946.png,square
104,150,124,5408,355,1124864,../images_assorted/image_947.png,../masks_assorted/mask_947.png,triange
104,283,426,5408,355,1124864,../images_assorted/image_948.png,../masks_assorted/mask_948.png,triange
50,196,228,1250,171,125000,../images_assorted/image_949.png,../masks_assorted/mask_949.png,triange
80,119,409,20096,251,2143573,../images_assorted/image_950.png,../masks_assorted/mask_950.png,circle
48,163,373,2304,192,110592,../images_assorted/image_951.png,../masks_assorted/mask_951.png,square
97,294,424,4704,331,912673,../images_assorted/image_952.png,../masks_assorted/mask_952.png,triange
107,155,444,11449,428,1225043,../images_assorted/image_953.png,../masks_assorted/mask_953.png,square
49,353,421,7539,154,492557,../images_assorted/image_954.png,../masks_assorted/mask_954.png,circle
17,248,305,289,68,4913,../images_assorted/image_955.png,../masks_assorted/mask_955.png,square
47,301,69,1104,160,103823,../images_assorted/image_956.png,../masks_assorted/mask_956.png,triange
30,379,118,900,120,27000,../images_assorted/image_957.png,../masks_assorted/mask_957.png,square
17,74,142,289,68,4913,../images_assorted/image_958.png,../masks_assorted/mask_958.png,square
80,221,257,6400,320,512000,../images_assorted/image_959.png,../masks_assorted/mask_959.png,square
32,292,159,512,109,32768,../images_assorted/image_960.png,../masks_assorted/mask_960.png,triange
48,306,85,2304,192,110592,../images_assorted/image_961.png,../masks_assorted/mask_961.png,square
63,296,232,1984,215,250047,../images_assorted/image_962.png,../masks_assorted/mask_962.png,triange
91,429,151,8281,364,753571,../images_assorted/image_963.png,../masks_assorted/mask_963.png,square
94,427,180,8836,376,830584,../images_assorted/image_964.png,../masks_assorted/mask_964.png,square
110,313,327,6050,376,1331000,../images_assorted/image_965.png,../masks_assorted/mask_965.png,triange
61,204,230,3721,244,226981,../images_assorted/image_966.png,../masks_assorted/mask_966.png,square
95,198,338,28338,298,3589543,../images_assorted/image_967.png,../masks_assorted/mask_967.png,circle
80,306,81,3200,273,512000,../images_assorted/image_968.png,../masks_assorted/mask_968.png,triange
75,124,378,2812,256,421875,../images_assorted/image_969.png,../masks_assorted/mask_969.png,triange
22,211,444,1520,69,44580,../images_assorted/image_970.png,../masks_assorted/mask_970.png,circle
90,167,151,4050,307,729000,../images_assorted/image_971.png,../masks_assorted/mask_971.png,triange
105,169,349,11025,420,1157625,../images_assorted/image_972.png,../masks_assorted/mask_972.png,square
97,142,378,9409,388,912673,../images_assorted/image_973.png,../masks_assorted/mask_973.png,square
39,102,394,4776,122,248349,../images_assorted/image_974.png,../masks_assorted/mask_974.png,circle
58,226,375,1682,198,195112,../images_assorted/image_975.png,../masks_assorted/mask_975.png,triange
111,253,85,38688,349,5725815,../images_assorted/image_976.png,../masks_assorted/mask_976.png,circle
48,302,124,2304,192,110592,../images_assorted/image_977.png,../masks_assorted/mask_977.png,square
56,408,223,9847,176,735246,../images_assorted/image_978.png,../masks_assorted/mask_978.png,circle
102,107,318,5202,348,1061208,../images_assorted/image_979.png,../masks_assorted/mask_979.png,triange
86,424,363,3698,294,636056,../images_assorted/image_980.png,../masks_assorted/mask_980.png,triange
74,267,285,2738,253,405224,../images_assorted/image_981.png,../masks_assorted/mask_981.png,triange
104,277,185,10816,416,1124864,../images_assorted/image_982.png,../masks_assorted/mask_982.png,square
22,411,355,1520,69,44580,../images_assorted/image_983.png,../masks_assorted/mask_983.png,circle
28,83,255,2462,88,91906,../images_assorted/image_984.png,../masks_assorted/mask_984.png,circle
65,341,261,13266,204,1149763,../images_assorted/image_985.png,../masks_assorted/mask_985.png,circle
35,242,176,1225,140,42875,../images_assorted/image_986.png,../masks_assorted/mask_986.png,square
110,368,319,37994,345,5572453,../images_assorted/image_987.png,../masks_assorted/mask_987.png,circle
116,143,389,13456,464,1560896,../images_assorted/image_988.png,../masks_assorted/mask_988.png,square
88,253,312,24316,276,2853096,../images_assorted/image_989.png,../masks_assorted/mask_989.png,circle
96,128,119,28938,301,3704095,../images_assorted/image_990.png,../masks_assorted/mask_990.png,circle
51,419,259,1300,174,132651,../images_assorted/image_991.png,../masks_assorted/mask_991.png,triange
104,343,68,10816,416,1124864,../images_assorted/image_992.png,../masks_assorted/mask_992.png,square
111,343,232,38688,349,5725815,../images_assorted/image_993.png,../masks_assorted/mask_993.png,circle
98,241,138,30157,308,3940457,../images_assorted/image_994.png,../masks_assorted/mask_994.png,circle
96,286,159,9216,384,884736,../images_assorted/image_995.png,../masks_assorted/mask_995.png,square
117,198,75,42983,367,6705420,../images_assorted/image_996.png,../masks_assorted/mask_996.png,circle
108,199,389,5832,369,1259712,../images_assorted/image_997.png,../masks_assorted/mask_997.png,triange
51,93,126,8167,160,555366,../images_assorted/image_998.png,../masks_assorted/mask_998.png,circle
68,232,243,2312,232,314432,../images_assorted/image_999.png,../masks_assorted/mask_999.png,triange
28,228,432,392,96,21952,../images_assorted/image_1000.png,../masks_assorted/mask_1000.png,triange
